sentence_id,source_id,juan_num,juan_label,paragraph_idx,sentence_idx,utterance_id,text_punctuated,text_plain,char_count,has_li,has_qi,li_qi_category,byline,headings
Z021233,卷三十七#p025#s2,37,卷三十七,25,2,卷三十七#p025,"若窮盡天下之理,則何憂何懼之有?因其無所憂,故名之曰仁,因其無所惑,故名之曰知,因其無所懼,故名之曰勇。",若窮盡天下之理則何憂何懼之有因其無所憂故名之曰仁因其無所惑故名之曰知因其無所懼故名之曰勇,44,True,False,li_only,"{""raw"": ""(去偽/)""}","[{""level"": 2, ""text"": ""論語十九""}, {""level"": 3, ""text"": ""子罕篇下""}, {""level"": 4, ""text"": ""法語之言章""}, {""level"": 4, ""text"": ""三軍可奪帥章""}, {""level"": 4, ""text"": ""衣敝緼袍章""}, {""level"": 4, ""text"": ""知者不惑章""}, {""level"": 4, ""text"": ""可與共學章""}, {""level"": 4, ""text"": ""唐棣之華章""}]"
Z017554,卷三十二#p017#s2,32,卷三十二,17,2,卷三十二#p017,"才有欲上人之心,則人欲日長,天理日消,凡可以矜已誇人者,無所不至。",才有欲上人之心則人欲日長天理日消凡可以矜已誇人者無所不至,28,True,False,li_only,"{""raw"": ""(南升/)""}","[{""level"": 2, ""text"": ""論語十四""}, {""level"": 3, ""text"": ""雍也篇三""}, {""level"": 4, ""text"": ""冉求曰非不説子之道章""}, {""level"": 4, ""text"": ""子謂子夏曰章""}, {""level"": 4, ""text"": ""子游為武城宰章""}, {""level"": 4, ""text"": ""孟之反不伐章""}, {""level"": 4, ""text"": ""不有祝鮀之佞章""}, {""level"": 4, ""text"": ""誰能出不由户章""}, {""level"": 4, ""text"": ""質勝文則野章""}, {""level"": 4, ""text"": ""人之生也直章""}, {""level"": 4, ""text"": ""知之者不如好之者章""}, {""level"": 4, ""text"": ""中人以上章""}, {""level"": 4, ""text"": ""樊遲問知章""}, {""level"": 4, ""text"": ""知者樂水章""}]"
Z060262,卷一百十七#p050#s1,117,卷一百十七,50,1,卷一百十七#p050,"問:""事各有理,而理各有至當十分處。",問事各有理而理各有至當十分處,14,True,False,li_only,,"[{""level"": 2, ""text"": ""朱子十四""}, {""level"": 3, ""text"": ""訓門人五""}]"
Z052499,卷九十六#p030#s7,96,卷九十六,30,7,卷九十六#p030,"天理人欲非禮勿,視聴言動不是非,禮是一箇物事,禮又是一箇物事,勿又是一箇物事,只是勿便是箇主宰。",天理人欲非禮勿視聴言動不是非禮是一箇物事禮又是一箇物事勿又是一箇物事只是勿便是箇主宰,42,True,False,li_only,"{""raw"": ""(賀/孫)""}","[{""level"": 2, ""text"": ""程子之書二""}]"
Z061688,卷一百二十#p036#s14,120,卷一百二十,36,14,卷一百二十#p036,"盖為天下,只是一箇道理。",盖為天下只是一箇道理,10,True,False,li_only,"{""raw"": ""(賀孫/)""}","[{""level"": 2, ""text"": ""朱子十七""}, {""level"": 3, ""text"": ""訓門人八(雜訓諸門人/者為此卷)""}]"
Z003963,卷十#p023#s2,10,卷十,23,2,卷十#p023,"若是讀此書,未曉道理,雖不可急迫,亦不放下猶可也。",若是讀此書未曉道理雖不可急迫亦不放下猶可也,21,True,False,li_only,"{""raw"": ""(人傑/)""}","[{""level"": 2, ""text"": ""學四""}, {""level"": 3, ""text"": ""讀書法上""}]"
Z001501,卷三#p057#s37,3,卷三,57,37,卷三#p057,"所以説洋洋乎如在其上,如在其左右,虚空偪塞,無非此理。",所以説洋洋乎如在其上如在其左右虚空偪塞無非此理,23,True,False,li_only,"{""raw"": ""(僴/)""}","[{""level"": 2, ""text"": ""鬼神""}]"
Z014838,卷二十七#p041#s4,27,卷二十七,41,4,卷二十七#p041,"聖人千言萬語,教人學者終身從事,只是理㑹這箇,要得事事物物,頭頭件件,各知其所當然,而得其所當然,只此便是理一矣。",聖人千言萬語教人學者終身從事只是理㑹這箇要得事事物物頭頭件件各知其所當然而得其所當然只此便是理一矣,49,True,False,li_only,"{""raw"": ""(銖/)""}","[{""level"": 2, ""text"": ""論語九""}, {""level"": 3, ""text"": ""里仁篇下""}, {""level"": 4, ""text"": ""子曰參乎章""}, {""level"": 4, ""text"": ""君子喻於義章""}, {""level"": 4, ""text"": ""見賢思齊焉章""}, {""level"": 4, ""text"": ""事父母幾諫章""}, {""level"": 4, ""text"": ""父母在章""}, {""level"": 4, ""text"": ""父母之年章""}, {""level"": 3, ""text"": ""古者言之不出章""}, {""level"": 4, ""text"": ""以約失之章""}, {""level"": 4, ""text"": ""君子欲訥於言章""}, {""level"": 4, ""text"": ""徳不孤章""}, {""level"": 4, ""text"": ""事君數章""}]"
Z061395,卷一百十九#p035#s13,119,卷一百十九,35,13,卷一百十九#p035,"如人君止於仁,人臣止於敬之類,各有一至極道理。",如人君止於仁人臣止於敬之類各有一至極道理,20,True,False,li_only,"{""raw"": ""(訓/杞)""}","[{""level"": 2, ""text"": ""朱子十六""}, {""level"": 3, ""text"": ""訓門人七""}]"
Z023275,卷四十二#p040#s1,42,卷四十二,40,1,卷四十二#p040,"學者千章萬句,只是理㑹一箇心。",學者千章萬句只是理㑹一箇心,13,True,False,li_only,"{""raw"": ""(端蒙/)""}","[{""level"": 2, ""text"": ""論語二十四""}, {""level"": 3, ""text"": ""顔淵篇下""}, {""level"": 4, ""text"": ""仲弓問仁章""}, {""level"": 4, ""text"": ""司馬牛問仁章""}, {""level"": 4, ""text"": ""司馬牛問君子章""}, {""level"": 4, ""text"": ""司馬牛憂曰章""}, {""level"": 4, ""text"": ""子張問明章""}, {""level"": 4, ""text"": ""子貢問政章""}, {""level"": 4, ""text"": ""棘子成曰章""}, {""level"": 4, ""text"": ""哀公問於有若章""}, {""level"": 4, ""text"": ""子張問崇德辨惑章""}, {""level"": 4, ""text"": ""齊景公問政章""}, {""level"": 4, ""text"": ""子路無宿諾章""}, {""level"": 4, ""text"": ""子張問政章""}, {""level"": 4, ""text"": ""君子成人之美章""}, {""level"": 4, ""text"": ""季康子患盜章""}, {""level"": 4, ""text"": ""季康子問政章""}, {""level"": 4, ""text"": ""子張問士章""}, {""level"": 4, ""text"": ""樊遲從遊舞雩之下章""}, {""level"": 4, ""text"": ""樊遲問仁章""}, {""level"": 4, ""text"": ""子貢問友章""}]"
Z002291,卷五#p027#s1,5,卷五,27,1,卷五#p027,"所覺者,心之理也;能覺者,氣之靈也。",所覺者心之理也能覺者氣之靈也,14,True,True,both,"{""raw"": ""(節/)""}","[{""level"": 2, ""text"": ""性理二""}, {""level"": 3, ""text"": ""性情心意等名義""}]"
Z032155,卷六十三#p022#s2,63,卷六十三,22,2,卷六十三#p022,"且如賞一人,或謂當重,或謂當輕,於此執此兩端,而求其恰好道理而用之。",且如賞一人或謂當重或謂當輕於此執此兩端而求其恰好道理而用之,29,True,False,li_only,"{""raw"": ""(義/剛)""}","[{""level"": 2, ""text"": ""中庸""}, {""level"": 3, ""text"": ""第三章""}, {""level"": 3, ""text"": ""第四章""}, {""level"": 3, ""text"": ""第六章""}, {""level"": 3, ""text"": ""第八章""}, {""level"": 3, ""text"": ""第九章""}, {""level"": 3, ""text"": ""第十章""}, {""level"": 3, ""text"": ""第十一章""}, {""level"": 3, ""text"": ""第十二章""}, {""level"": 3, ""text"": ""第十三章""}, {""level"": 3, ""text"": ""第十四章""}, {""level"": 3, ""text"": ""第十六章""}, {""level"": 3, ""text"": ""第十七章""}, {""level"": 3, ""text"": ""第十八章""}, {""level"": 3, ""text"": ""第十九章""}]"
Z049051,卷九十#p083#s1,90,卷九十,83,1,卷九十#p083,"古人祭禮次喪禮,盖謂從那始作重時,(重用木司)/馬儀用帛),便做那祭底道理來。",古人祭禮次喪禮盖謂從那始作重時重用木司馬儀用帛便做那祭底道理來,31,True,False,li_only,"{""raw"": ""(植○以下/論家祭)""}","[{""level"": 2, ""text"": ""禮七""}, {""level"": 3, ""text"": ""祭""}, {""level"": 2, ""text"": ""祭但是拜掃而已林擇之云唐有墓祭(闕/)　　得""}, {""level"": 2, ""text"": ""祭祀食物則以待賔客考妣諱日祭罷裹生絹(闕/)""}]"
Z034064,卷六十五#p061#s3,65,卷六十五,61,3,卷六十五#p061,"(震一陽離兊二/陽乾三陽巽一)(隂坎艮二/隂坤三隂),雖似稍渉安排,然亦莫非自然之理。",震一陽離兊二陽乾三陽巽一隂坎艮二隂坤三隂雖似稍渉安排然亦莫非自然之理,34,True,False,li_only,,"[{""level"": 2, ""text"": ""易一""}, {""level"": 3, ""text"": ""綱領上""}, {""level"": 4, ""text"": ""隂陽""}, {""level"": 2, ""text"": ""(方子録云隂陽論推行底只是一箇對峙/底則是两箇如日月水火之類是两箇)""}, {""level"": 4, ""text"": ""數""}, {""level"": 4, ""text"": ""河圖洛書""}, {""level"": 4, ""text"": ""伏羲卦畫先天圖""}]"
Z059674,卷一百十六#p040#s5,116,卷一百十六,40,5,卷一百十六#p040,"此須明理以先之,勇猛以行之。",此須明理以先之勇猛以行之,12,True,False,li_only,,"[{""level"": 2, ""text"": ""朱子十三""}, {""level"": 3, ""text"": ""訓門人四""}]"
Z058416,卷一百十三#p024#s2,113,卷一百十三,24,2,卷一百十三#p024,"若無主一工夫,則所講底義理,無安著處,都不是自家物事。",若無主一工夫則所講底義理無安著處都不是自家物事,23,True,False,li_only,,"[{""level"": 2, ""text"": ""朱子十""}, {""level"": 3, ""text"": ""訓門人一""}]"
Z000170,原序#p111#s2,0,原序,111,2,原序#p111,此即理之行於天地設。,此即理之行於天地設,9,True,False,li_only,,[]
Z010452,卷二十#p111#s12,20,卷二十,111,12,卷二十#p111,"學者識是愛之理而後,可以全此心之徳如何?""曰:""大意固如此,然說得未明。",學者識是愛之理而後可以全此心之徳如何曰大意固如此然說得未明,29,True,False,li_only,,"[{""level"": 2, ""text"": ""論語二""}, {""level"": 3, ""text"": ""學而篇上""}, {""level"": 4, ""text"": ""子曰學而時習之章""}, {""level"": 4, ""text"": ""有子曰其為人也孝弟章""}, {""level"": 4, ""text"": ""巧言令色章""}]"
Z005818,卷十四#p021#s2,14,卷十四,21,2,卷十四#p021,"""又問《小學大學》如何?""曰小學》涵養此性大學》則所以實其理也。",又問小學大學如何曰小學涵養此性大學則所以實其理也,24,True,False,li_only,"{""raw"": ""(可學/)""}","[{""level"": 2, ""text"": ""大學一""}, {""level"": 3, ""text"": ""綱領""}, {""level"": 3, ""text"": ""序""}, {""level"": 3, ""text"": ""經上""}]"
Z070697,卷一百三十九#p017#s31,139,卷一百三十九,17,31,卷一百三十九#p017,"""(其說雖麄,/似有理。",其說雖麄似有理,7,True,False,li_only,"{""raw"": ""(燾/)""}","[{""level"": 2, ""text"": ""論文上""}]"
Z050122,卷九十三#p070#s3,93,卷九十三,70,3,卷九十三#p070,"古人謂居喪讀喪禮,亦平時理㑹了,到這時,更把來温審,不是方理㑹。",古人謂居喪讀喪禮亦平時理㑹了到這時更把來温審不是方理㑹,27,True,False,li_only,"{""raw"": ""(賀/孫)""}","[{""level"": 2, ""text"": ""孔孟周程""}]"
Z008820,卷十八#p016#s3,18,卷十八,16,3,卷十八#p016,"""道夫曰:""自一身以至萬物之理,則所謂由中而外,自近而遠,秩然有序而不迫切者曰然到得豁然處,是非人力勉强而至者也。",道夫曰自一身以至萬物之理則所謂由中而外自近而遠秩然有序而不迫切者曰然到得豁然處是非人力勉强而至者也,49,True,False,li_only,"{""raw"": ""(道夫/)""}","[{""level"": 2, ""text"": ""大學五(或問下/)""}, {""level"": 3, ""text"": ""獨其所謂格物致知者一段""}, {""level"": 3, ""text"": ""然則吾子之意亦可得而悉聞一段""}, {""level"": 3, ""text"": ""近世大儒有為格物致知之説一段""}, {""level"": 3, ""text"": ""傳六章""}, {""level"": 3, ""text"": ""傳七章""}, {""level"": 3, ""text"": ""傳九章""}, {""level"": 3, ""text"": ""傳十章""}]"
Z008268,卷十六#p248#s1,16,卷十六,248,1,卷十六#p248,"第九章、十章齊家治國,既已言化平天下,只言措置之理。",第九章十章齊家治國既已言化平天下只言措置之理,22,True,False,li_only,"{""raw"": ""(泳/)""}","[{""level"": 2, ""text"": ""大學三""}, {""level"": 3, ""text"": ""傳一章釋眀眀徳""}, {""level"": 3, ""text"": ""傳二章釋新民""}, {""level"": 3, ""text"": ""傳三章釋止於至善""}, {""level"": 3, ""text"": ""傳四章釋本末""}, {""level"": 3, ""text"": ""傳五章釋格物致知""}, {""level"": 3, ""text"": ""𫝊六章釋誠意""}, {""level"": 3, ""text"": ""𫝊七章釋正心脩身""}, {""level"": 3, ""text"": ""𫝊八章釋脩身齊家""}, {""level"": 3, ""text"": ""𫝊九章釋齊家治國""}, {""level"": 3, ""text"": ""𫝊十章釋治國平天下""}]"
Z059572,卷一百十六#p030#s44,116,卷一百十六,30,44,卷一百十六#p030,"少頃又舉誠幾德一章説云:""誠無為,只是自然有實理,恁地不是人做底,都不曾犯手勢。",少頃又舉誠幾德一章説云誠無為只是自然有實理恁地不是人做底都不曾犯手勢,34,True,False,li_only,,"[{""level"": 2, ""text"": ""朱子十三""}, {""level"": 3, ""text"": ""訓門人四""}]"
Z001360,卷三#p038#s9,3,卷三,38,9,卷三#p038,"老氏惟見此理,一向自私其身。",老氏惟見此理一向自私其身,12,True,False,li_only,"{""raw"": ""(淳/)""}","[{""level"": 2, ""text"": ""鬼神""}]"
Z052387,卷九十六#p007#s7,96,卷九十六,7,7,卷九十六#p007,"""又曰:""中是本來底,須是做工夫,此理方著。",又曰中是本來底須是做工夫此理方著,16,True,False,li_only,"{""raw"": ""(賀/孫)""}","[{""level"": 2, ""text"": ""程子之書二""}]"
Z006736,卷十五#p054#s4,15,卷十五,54,4,卷十五#p054,"且如説父子,須更有母在,更有夫婦在,凡萬物萬事之理,皆要窮。",且如説父子須更有母在更有夫婦在凡萬物萬事之理皆要窮,25,True,False,li_only,"{""raw"": ""(大雅/)""}","[{""level"": 2, ""text"": ""大學二""}, {""level"": 3, ""text"": ""經下""}]"
Z055612,卷一百三#p026#s1,103,卷一百三,26,1,卷一百三#p026,"李先生云:""天下事道理多。",李先生云天下事道理多,10,True,False,li_only,"{""raw"": ""(方/)""}","[{""level"": 2, ""text"": ""羅氏門人""}, {""level"": 3, ""text"": ""李愿中""}, {""level"": 2, ""text"": ""胡氏門人""}, {""level"": 3, ""text"": ""張敬夫""}]"
Z002984,卷六#p085#s9,6,卷六,85,9,卷六#p085,"學者須是此心常存,方能審度事理,而行其所當行也。",學者須是此心常存方能審度事理而行其所當行也,21,True,False,li_only,"{""raw"": ""(闕/)""}","[{""level"": 2, ""text"": ""性理三""}, {""level"": 3, ""text"": ""仁義禮智等名義""}]"
Z042823,卷七十八#p188#s2,78,卷七十八,188,2,卷七十八#p188,"(《廣録》云:""豈有此理?某嘗謂雖堯·舜之/仁,亦只是罪疑惟輕而已。",廣録云豈有此理某嘗謂雖堯舜之仁亦只是罪疑惟輕而已,24,True,False,li_only,,"[{""level"": 2, ""text"": ""尚書一""}, {""level"": 3, ""text"": ""綱領""}, {""level"": 3, ""text"": ""堯典""}, {""level"": 3, ""text"": ""舜典""}, {""level"": 3, ""text"": ""大禹謨""}, {""level"": 3, ""text"": ""臯陶謨""}, {""level"": 3, ""text"": ""益稷""}]"
Z033005,卷六十四#p026#s2,64,卷六十四,26,2,卷六十四#p026,"誠是實理,自然不假修為者也;誠之者,人之道,是實其實理,則是勉而為之者也。",誠是實理自然不假修為者也誠之者人之道是實其實理則是勉而為之者也,31,True,False,li_only,"{""raw"": ""(端/䝉)""}","[{""level"": 2, ""text"": ""中庸三""}, {""level"": 3, ""text"": ""第二十章""}, {""level"": 3, ""text"": ""第二十一章""}, {""level"": 3, ""text"": ""第二十二章""}, {""level"": 3, ""text"": ""第二十三章""}, {""level"": 3, ""text"": ""第二十四章""}, {""level"": 3, ""text"": ""第二十五章""}, {""level"": 3, ""text"": ""第二十六章""}, {""level"": 3, ""text"": ""第二十七章""}, {""level"": 3, ""text"": ""第二十八章""}, {""level"": 3, ""text"": ""第二十九章""}, {""level"": 3, ""text"": ""第三十章""}, {""level"": 3, ""text"": ""第三十一章""}, {""level"": 3, ""text"": ""第三十二章""}, {""level"": 3, ""text"": ""第三十三章""}]"
Z062525,卷一百二十一#p048#s4,121,卷一百二十一,48,4,卷一百二十一#p048,"今學者待他人説此邉道理,便翻轉那一邉難之,及他説那一邉,却又翻轉這一邉難之。",今學者待他人説此邉道理便翻轉那一邉難之及他説那一邉却又翻轉這一邉難之,34,True,False,li_only,"{""raw"": ""(必/大)""}","[{""level"": 2, ""text"": ""朱子十八""}, {""level"": 3, ""text"": ""訓門人九(總訓門人而無/名字者為此卷)""}]"
Z003359,卷八#p022#s5,8,卷八,22,5,卷八#p022,"既識得路頭許多事,都自是合著如此,不如此不得,自是天理,合下當然。",既識得路頭許多事都自是合著如此不如此不得自是天理合下當然,28,True,False,li_only,"{""raw"": ""(賀/孫)""}","[{""level"": 2, ""text"": ""學二""}, {""level"": 3, ""text"": ""總論為學之方""}]"
Z045173,卷八十一#p135#s1,81,卷八十一,135,1,卷八十一#p135,"在帝左右,察天理而左右也。",在帝左右察天理而左右也,11,True,False,li_only,"{""raw"": ""(人/傑)""}","[{""level"": 2, ""text"": ""詩二""}, {""level"": 3, ""text"": ""周南關睢(兼論/二南)""}, {""level"": 3, ""text"": ""卷耳""}, {""level"": 3, ""text"": ""樛木""}, {""level"": 3, ""text"": ""螽斯""}, {""level"": 3, ""text"": ""兎罝""}, {""level"": 3, ""text"": ""漢廣""}, {""level"": 3, ""text"": ""汝墳""}, {""level"": 3, ""text"": ""麟趾""}, {""level"": 3, ""text"": ""召南鵲巢""}, {""level"": 3, ""text"": ""采蘩""}, {""level"": 3, ""text"": ""殷其靁""}, {""level"": 3, ""text"": ""摽有梅""}, {""level"": 3, ""text"": ""江有汜""}, {""level"": 3, ""text"": ""何彼穠矣""}, {""level"": 3, ""text"": ""騶虞""}, {""level"": 3, ""text"": ""弼栢舟""}, {""level"": 3, ""text"": ""緑衣""}, {""level"": 3, ""text"": ""燕燕""}, {""level"": 3, ""text"": ""日月終風""}, {""level"": 3, ""text"": ""式㣲""}, {""level"": 3, ""text"": ""簡兮""}, {""level"": 3, ""text"": ""泉水""}, {""level"": 3, ""text"": ""北門""}, {""level"": 3, ""text"": ""静女""}, {""level"": 3, ""text"": ""二子乘舟""}, {""level"": 3, ""text"": ""干旄""}, {""level"": 3, ""text"": ""淇澳""}, {""level"": 3, ""text"": ""君子陽陽""}, {""level"": 3, ""text"": ""狡童(兼論/鄭詩)""}, {""level"": 3, ""text"": ""鷄鳴""}, {""level"": 3, ""text"": ""著""}, {""level"": 3, ""text"": ""園有桃""}, {""level"": 3, ""text"": ""蟋蟀""}, {""level"": 3, ""text"": ""豳七月""}, {""level"": 3, ""text"": ""鴟鴞""}, {""level"": 3, ""text"": ""東山""}, {""level"": 3, ""text"": ""破斧""}, {""level"": 3, ""text"": ""九罭""}, {""level"": 3, ""text"": ""狼䟦""}, {""level"": 3, ""text"": ""二雅""}, {""level"": 3, ""text"": ""鹿鳴諸篇""}, {""level"": 3, ""text"": ""常棣""}, {""level"": 3, ""text"": ""伐木""}, {""level"": 3, ""text"": ""天保""}, {""level"": 3, ""text"": ""采薇""}, {""level"": 3, ""text"": ""出車""}, {""level"": 3, ""text"": ""魚麗""}, {""level"": 3, ""text"": ""南有嘉魚""}, {""level"": 3, ""text"": ""蓼蕭""}, {""level"": 3, ""text"": ""六月""}, {""level"": 3, ""text"": ""采芑""}, {""level"": 3, ""text"": ""車攻""}, {""level"": 3, ""text"": ""庭燎""}, {""level"": 3, ""text"": ""斯干""}, {""level"": 3, ""text"": ""節南山""}, {""level"": 3, ""text"": ""小弁""}, {""level"": 3, ""text"": ""大東""}, {""level"": 3, ""text"": ""楚茨""}, {""level"": 3, ""text"": ""甫田""}, {""level"": 3, ""text"": ""瞻彼洛矣""}, {""level"": 3, ""text"": ""車牽""}, {""level"": 3, ""text"": ""賓之初筵""}, {""level"": 3, ""text"": ""漸漸之石""}, {""level"": 3, ""text"": ""大雅文王""}, {""level"": 3, ""text"": ""緜""}, {""level"": 3, ""text"": ""棫樸""}, {""level"": 3, ""text"": ""皇矣""}, {""level"": 3, ""text"": ""下武""}, {""level"": 3, ""text"": ""文王有聲""}, {""level"": 3, ""text"": ""生民""}, {""level"": 3, ""text"": ""既醉""}, {""level"": 3, ""text"": ""假樂""}, {""level"": 3, ""text"": ""公劉""}, {""level"": 3, ""text"": ""卷阿""}, {""level"": 3, ""text"": ""民勞""}, {""level"": 3, ""text"": ""板""}, {""level"": 3, ""text"": ""蕩""}, {""level"": 3, ""text"": ""抑""}, {""level"": 3, ""text"": ""雲漢""}, {""level"": 3, ""text"": ""崧髙""}, {""level"": 3, ""text"": ""烝民""}, {""level"": 3, ""text"": ""周頌清廟""}, {""level"": 3, ""text"": ""昊天有成命""}, {""level"": 3, ""text"": ""我将""}, {""level"": 3, ""text"": ""敬之""}, {""level"": 3, ""text"": ""絲衣""}, {""level"": 3, ""text"": ""魯頌泮水""}, {""level"": 3, ""text"": ""閟宫""}, {""level"": 3, ""text"": ""商頌""}, {""level"": 3, ""text"": ""𤣥鳥""}, {""level"": 3, ""text"": ""長發""}]"
Z057262,卷一百八#p048#s11,108,卷一百八,48,11,卷一百八#p048,"聖人做事,那曾不要可、不要成?只是先從這裏理㑹去,却不曾恁地計較成敗利害。",聖人做事那曾不要可不要成只是先從這裏理㑹去却不曾恁地計較成敗利害,32,True,False,li_only,"{""raw"": ""(賀孫/)""}","[{""level"": 2, ""text"": ""朱子五""}, {""level"": 3, ""text"": ""論治道""}]"
Z047985,卷八十七#p170#s2,87,卷八十七,170,2,卷八十七#p170,"然方其生也,而隂陽之理,已附其中矣。",然方其生也而隂陽之理已附其中矣,15,True,False,li_only,"{""raw"": ""(道/夫)""}","[{""level"": 2, ""text"": ""禮四""}, {""level"": 3, ""text"": ""小戴禮""}, {""level"": 4, ""text"": ""總論""}, {""level"": 4, ""text"": ""曲禮""}, {""level"": 4, ""text"": ""檀弓""}, {""level"": 4, ""text"": ""檀弓下""}, {""level"": 4, ""text"": ""王制""}, {""level"": 4, ""text"": ""月令""}, {""level"": 4, ""text"": ""文王世子""}, {""level"": 4, ""text"": ""禮運""}, {""level"": 4, ""text"": ""禮器""}, {""level"": 4, ""text"": ""郊特牲""}, {""level"": 4, ""text"": ""内則""}, {""level"": 4, ""text"": ""玉藻""}, {""level"": 4, ""text"": ""明堂位""}, {""level"": 4, ""text"": ""喪服小記""}, {""level"": 4, ""text"": ""大傳""}, {""level"": 4, ""text"": ""少儀""}, {""level"": 4, ""text"": ""學記""}, {""level"": 4, ""text"": ""樂記""}, {""level"": 4, ""text"": ""祭法""}, {""level"": 4, ""text"": ""祭義""}, {""level"": 4, ""text"": ""哀公問""}, {""level"": 4, ""text"": ""仲尼燕居""}, {""level"": 4, ""text"": ""孔子閒居""}, {""level"": 4, ""text"": ""表記""}, {""level"": 4, ""text"": ""深衣""}, {""level"": 4, ""text"": ""鄉飲酒""}, {""level"": 4, ""text"": ""鄉射""}, {""level"": 4, ""text"": ""拾遺""}]"
Z002530,卷五#p080#s1,5,卷五,80,1,卷五#p080,"性主具有許多道理,昭昭然者,屬性未發理具已發,理應則屬心,動發則情,所以存其心則養其性,心該備通貫主宰運用。",性主具有許多道理昭昭然者屬性未發理具已發理應則屬心動發則情所以存其心則養其性心該備通貫主宰運用,47,True,False,li_only,"{""raw"": ""(方/)""}","[{""level"": 2, ""text"": ""性理二""}, {""level"": 3, ""text"": ""性情心意等名義""}]"
Z018941,卷三十四#p072#s2,34,卷三十四,72,2,卷三十四#p072,"若不䏻以三隅反,則於這一隅,亦恐未必理㑹得在。",若不䏻以三隅反則於這一隅亦恐未必理㑹得在,20,True,False,li_only,,"[{""level"": 2, ""text"": ""論語十六""}, {""level"": 3, ""text"": ""述而篇""}, {""level"": 4, ""text"": ""述而不作章""}, {""level"": 4, ""text"": ""黙而識之章""}, {""level"": 4, ""text"": ""徳之不脩章""}, {""level"": 4, ""text"": ""子之燕居章""}, {""level"": 4, ""text"": ""甚矣吾衰章""}, {""level"": 4, ""text"": ""志於道章""}, {""level"": 4, ""text"": ""自行束脩章""}, {""level"": 4, ""text"": ""不憤不啓章""}, {""level"": 4, ""text"": ""子食於有喪者之側章""}, {""level"": 4, ""text"": ""子謂顔淵曰章""}, {""level"": 4, ""text"": ""富而可求章""}, {""level"": 4, ""text"": ""子在齊聞韶章""}, {""level"": 4, ""text"": ""冉有曰夫子為衞君乎章""}, {""level"": 4, ""text"": ""飯疏食章""}, {""level"": 4, ""text"": ""加我數年章""}, {""level"": 4, ""text"": ""子所雅言章""}, {""level"": 4, ""text"": ""葉公問孔子於子路章""}, {""level"": 4, ""text"": ""我非生而知之者章""}, {""level"": 4, ""text"": ""子不語怪力亂神章""}, {""level"": 4, ""text"": ""三人行章""}, {""level"": 4, ""text"": ""天生徳於予章""}, {""level"": 4, ""text"": ""二三子以我為隠乎章""}, {""level"": 4, ""text"": ""子以四教章""}, {""level"": 4, ""text"": ""聖人吾不得而見之章""}, {""level"": 4, ""text"": ""盖有不知而作之者章""}, {""level"": 4, ""text"": ""仁逺乎哉章""}, {""level"": 4, ""text"": ""陳司敗問昭公章""}, {""level"": 4, ""text"": ""子與人歌而善章""}, {""level"": 4, ""text"": ""文莫吾猶人也章""}, {""level"": 4, ""text"": ""若聖與仁章""}, {""level"": 4, ""text"": ""子疾病章""}, {""level"": 4, ""text"": ""奢則不孫章""}, {""level"": 4, ""text"": ""君子坦蕩蕩章""}, {""level"": 4, ""text"": ""子温而厲章""}]"
Z058286,卷一百十三#p004#s2,113,卷一百十三,4,2,卷一百十三#p004,"湏是因流之濁,以驗源之未清,就本原處理㑹,未有源之濁而流之能清者,亦未有流之濁而源清者。",湏是因流之濁以驗源之未清就本原處理㑹未有源之濁而流之能清者亦未有流之濁而源清者,39,True,False,li_only,,"[{""level"": 2, ""text"": ""朱子十""}, {""level"": 3, ""text"": ""訓門人一""}]"
Z006030,卷十四#p080#s3,14,卷十四,80,3,卷十四#p080,"若能學則能知覺此明徳,常自存得,便去刮剔,不為物欲所蔽,推而事父孝、事君忠,推而齊家治國、平天下,皆只此理大學》一書,若理㑹得這一句,便可迎刃而觧。",若能學則能知覺此明徳常自存得便去刮剔不為物欲所蔽推而事父孝事君忠推而齊家治國平天下皆只此理大學一書若理㑹得這一句便可迎刃而觧,62,True,False,li_only,"{""raw"": ""(椿/)""}","[{""level"": 2, ""text"": ""大學一""}, {""level"": 3, ""text"": ""綱領""}, {""level"": 3, ""text"": ""序""}, {""level"": 3, ""text"": ""經上""}]"
Z015938,卷二十九#p006#s1,29,卷二十九,6,1,卷二十九#p006,"吉甫問經天緯地之文曰:""經天緯地,是有文理,一横一直,皆有文理,故謂之文。",吉甫問經天緯地之文曰經天緯地是有文理一横一直皆有文理故謂之文,30,True,False,li_only,"{""raw"": ""(盖/卿)""}","[{""level"": 2, ""text"": ""論語十一""}, {""level"": 3, ""text"": ""公冶長下""}, {""level"": 4, ""text"": ""子路有聞章""}, {""level"": 4, ""text"": ""子貢問曰孔文子章""}, {""level"": 4, ""text"": ""子謂子産章""}, {""level"": 4, ""text"": ""臧文仲居蔡章""}, {""level"": 4, ""text"": ""子張問曰令尹子文章""}, {""level"": 4, ""text"": ""季文子三思而後行章""}, {""level"": 4, ""text"": ""寗武子邦有道則知章""}, {""level"": 4, ""text"": ""子在陳章""}, {""level"": 4, ""text"": ""伯夷叔齊章""}, {""level"": 4, ""text"": ""孰謂微生高直章""}, {""level"": 4, ""text"": ""巧言令色足恭章""}, {""level"": 4, ""text"": ""顔淵季路侍章""}, {""level"": 4, ""text"": ""己矣乎章""}, {""level"": 4, ""text"": ""十室之邑章""}]"
